date,month,year,avg_temperature
2/4/1977,February,1977,-5.65
2/3/1977,February,1977,-5.65
2/2/1977,February,1977,-9.65
2/1/1977,February,1977,-5.65
1/31/1977,January,1977,-8.4
1/30/1977,January,1977,-8.5
1/29/1977,January,1977,0.25
1/28/1977,January,1977,-3.2
1/27/1977,January,1977,-0.05
1/26/1977,January,1977,1.45
1/25/1977,January,1977,2.75
1/24/1977,January,1977,-2.9
1/23/1977,January,1977,-1.35
1/22/1977,January,1977,-6.7
1/21/1977,January,1977,-4.75
1/20/1977,January,1977,-12.3
1/19/1977,January,1977,-10.65
1/18/1977,January,1977,-9.44
1/17/1977,January,1977,-5.65
1/16/1977,January,1977,-7
1/15/1977,January,1977,-12.55
1/14/1977,January,1977,-14.6
1/13/1977,January,1977,-15.14
1/12/1977,January,1977,-11.45
1/11/1977,January,1977,-1.7
1/10/1977,January,1977,-5.19
1/9/1977,January,1977,-10.19
1/8/1977,January,1977,-4.14
1/7/1977,January,1977,-5.85
1/6/1977,January,1977,-8.85
1/5/1977,January,1977,-0.14
1/4/1977,January,1977,-0.84
1/3/1977,January,1977,-4.55
1/2/1977,January,1977,-5
1/1/1977,January,1977,-9.8
12/31/1976,December,1976,-6.65
12/30/1976,December,1976,-2.75
12/29/1976,December,1976,-5.25
12/28/1976,December,1976,-8.64
12/27/1976,December,1976,-0.25
12/26/1976,December,1976,4.2
12/25/1976,December,1976,-2.19
12/24/1976,December,1976,-2.5
12/23/1976,December,1976,-4.7
12/22/1976,December,1976,-7.8
12/21/1976,December,1976,2.25
12/20/1976,December,1976,-0.54
12/19/1976,December,1976,-7.2
12/18/1976,December,1976,-5.8
12/17/1976,December,1976,0.25
12/16/1976,December,1976,-1.4
12/15/1976,December,1976,2.8
12/14/1976,December,1976,-6.94
12/13/1976,December,1976,-5
12/12/1976,December,1976,-1.65
12/11/1976,December,1976,0
12/10/1976,December,1976,-5.55
12/9/1976,December,1976,-11.95
12/8/1976,December,1976,1.69
12/7/1976,December,1976,0
12/6/1976,December,1976,-6.1
12/5/1976,December,1976,-4.45
12/4/1976,December,1976,-6.69
12/3/1976,December,1976,-2.5
12/2/1976,December,1976,4.2
12/1/1976,December,1976,-2.8
11/30/1976,November,1976,-0.85
11/29/1976,November,1976,6.69
11/28/1976,November,1976,9.14
11/27/1976,November,1976,8.9
11/26/1976,November,1976,2.25
11/25/1976,November,1976,1.1
11/24/1976,November,1976,1.95
11/23/1976,November,1976,3.09
11/22/1976,November,1976,2.2
11/21/1976,November,1976,0.25
11/20/1976,November,1976,1.1
11/19/1976,November,1976,2.75
11/18/1976,November,1976,5.25
11/17/1976,November,1976,3.05
11/16/1976,November,1976,-0.55
11/15/1976,November,1976,3.34
11/14/1976,November,1976,2.25
11/13/1976,November,1976,-0.54
11/12/1976,November,1976,-0.55
11/11/1976,November,1976,-1.9
11/10/1976,November,1976,-2.2
11/9/1976,November,1976,-1.4
11/8/1976,November,1976,1.4
11/7/1976,November,1976,5.55
11/6/1976,November,1976,7.8
11/5/1976,November,1976,10.55
11/4/1976,November,1976,8.65
11/3/1976,November,1976,2.5
11/2/1976,November,1976,0.54
11/1/1976,November,1976,8.35
10/31/1976,October,1976,9.44
10/30/1976,October,1976,6.4
10/29/1976,October,1976,4.7
10/28/1976,October,1976,1.1
10/27/1976,October,1976,0.8
10/26/1976,October,1976,6.65
10/25/1976,October,1976,5.85
10/24/1976,October,1976,3.9
10/23/1976,October,1976,5.55
10/22/1976,October,1976,8.05
10/21/1976,October,1976,11.95
10/20/1976,October,1976,4.15
10/19/1976,October,1976,3.9
10/18/1976,October,1976,3.65
10/17/1976,October,1976,7.5
10/16/1976,October,1976,11.7
10/15/1976,October,1976,8.89
10/14/1976,October,1976,9.75
10/13/1976,October,1976,7.8
10/12/1976,October,1976,7.19
10/11/1976,October,1976,6.94
10/10/1976,October,1976,13.9
10/9/1976,October,1976,17.5
10/8/1976,October,1976,16.89
10/7/1976,October,1976,17.5
10/6/1976,October,1976,13.05
10/5/1976,October,1976,9.75
10/4/1976,October,1976,10.6
10/3/1976,October,1976,13.3
10/2/1976,October,1976,11.4
10/1/1976,October,1976,10
9/30/1976,September,1976,13.35
9/29/1976,September,1976,9.15
9/28/1976,September,1976,8.35
9/27/1976,September,1976,15
9/26/1976,September,1976,11.95
9/25/1976,September,1976,12.5
9/24/1976,September,1976,13.6
9/23/1976,September,1976,15
9/22/1976,September,1976,17.2
9/21/1976,September,1976,18.35
9/20/1976,September,1976,18.89
9/19/1976,September,1976,17.8
9/18/1976,September,1976,18.89
9/17/1976,September,1976,16.64
9/16/1976,September,1976,14.2
9/15/1976,September,1976,20
9/14/1976,September,1976,19.45
9/13/1976,September,1976,17.25
9/12/1976,September,1976,16.1
9/11/1976,September,1976,15.25
9/10/1976,September,1976,12.25
9/9/1976,September,1976,11.4
9/8/1976,September,1976,11.1
9/7/1976,September,1976,13.6
9/6/1976,September,1976,15.55
9/5/1976,September,1976,17.8
9/4/1976,September,1976,12.75
9/3/1976,September,1976,12.5
9/2/1976,September,1976,15
9/1/1976,September,1976,13.6
8/31/1976,August,1976,14.75
8/30/1976,August,1976,16.95
8/29/1976,August,1976,19.45
8/28/1976,August,1976,18.6
8/27/1976,August,1976,18.89
8/26/1976,August,1976,14.14
8/25/1976,August,1976,18.1
8/24/1976,August,1976,16.95
8/23/1976,August,1976,22.2
8/22/1976,August,1976,23.29
8/21/1976,August,1976,18.85
8/20/1976,August,1976,17.8
8/19/1976,August,1976,12.5
8/18/1976,August,1976,15
8/17/1976,August,1976,17.5
8/16/1976,August,1976,16.64
8/15/1976,August,1976,17.25
8/14/1976,August,1976,18.05
8/13/1976,August,1976,18.3
8/12/1976,August,1976,22.5
8/11/1976,August,1976,22.79
8/10/1976,August,1976,20.8
8/9/1976,August,1976,21.1
8/8/1976,August,1976,19.2
8/7/1976,August,1976,17.5
8/6/1976,August,1976,19.7
8/5/1976,August,1976,19.14
8/4/1976,August,1976,16.7
8/3/1976,August,1976,16.7
8/2/1976,August,1976,18.3
8/1/1976,August,1976,17.5
7/31/1976,July,1976,16.1
7/30/1976,July,1976,17.5
7/29/1976,July,1976,19.14
7/28/1976,July,1976,17.8
7/27/1976,July,1976,15.85
7/26/1976,July,1976,16.7
7/25/1976,July,1976,17.8
7/24/1976,July,1976,17.5
7/23/1976,July,1976,16.95
7/22/1976,July,1976,18.3
7/21/1976,July,1976,17.5
7/20/1976,July,1976,21.15
7/19/1976,July,1976,20
7/18/1976,July,1976,20.3
7/17/1976,July,1976,16.95
7/16/1976,July,1976,18.6
7/15/1976,July,1976,18.05
7/14/1976,July,1976,15.55
7/13/1976,July,1976,14.7
7/12/1976,July,1976,14.15
7/11/1976,July,1976,18.85
7/10/1976,July,1976,19.14
7/9/1976,July,1976,16.39
7/8/1976,July,1976,17.75
7/7/1976,July,1976,19.2
7/6/1976,July,1976,17.5
7/5/1976,July,1976,21.4
7/4/1976,July,1976,17.2
7/3/1976,July,1976,15.55
7/2/1976,July,1976,12.5
7/1/1976,July,1976,12.25
6/30/1976,June,1976,16.64
6/29/1976,June,1976,13.05
6/28/1976,June,1976,13.9
6/27/1976,June,1976,10.8
6/26/1976,June,1976,11.65
6/25/1976,June,1976,18.6
6/24/1976,June,1976,25
6/23/1976,June,1976,16.64
6/22/1976,June,1976,23.35
6/21/1976,June,1976,20.85
6/20/1976,June,1976,18.05
6/19/1976,June,1976,16.89
6/18/1976,June,1976,17.5
6/17/1976,June,1976,15.25
6/16/1976,June,1976,18.35
6/15/1976,June,1976,16.39
6/14/1976,June,1976,14.14
6/13/1976,June,1976,12.5
6/12/1976,June,1976,9.44
6/11/1976,June,1976,18.89
6/10/1976,June,1976,19.7
6/9/1976,June,1976,21.4
6/8/1976,June,1976,16.39
6/7/1976,June,1976,15.6
6/6/1976,June,1976,18.6
6/5/1976,June,1976,16.64
6/4/1976,June,1976,13.6
6/3/1976,June,1976,13.35
6/2/1976,June,1976,9.19
6/1/1976,June,1976,10.25
5/31/1976,May,1976,15
5/30/1976,May,1976,17.8
5/29/1976,May,1976,16.95
5/28/1976,May,1976,12.5
5/27/1976,May,1976,8.05
5/26/1976,May,1976,5
5/25/1976,May,1976,6.95
5/24/1976,May,1976,9.4
5/23/1976,May,1976,10.55
5/22/1976,May,1976,9.75
5/21/1976,May,1976,9.15
5/20/1976,May,1976,8.05
5/19/1976,May,1976,9.75
5/18/1976,May,1976,7.75
5/17/1976,May,1976,6.69
5/16/1976,May,1976,8.6
5/15/1976,May,1976,12.25
5/14/1976,May,1976,11.14
5/13/1976,May,1976,11.95
5/12/1976,May,1976,9.69
5/11/1976,May,1976,8.6
5/10/1976,May,1976,10.3
5/9/1976,May,1976,8.85
5/8/1976,May,1976,7.5
5/7/1976,May,1976,6.1
5/6/1976,May,1976,11.65
5/5/1976,May,1976,7.5
5/4/1976,May,1976,8.04
5/3/1976,May,1976,7.2
5/2/1976,May,1976,8.35
5/1/1976,May,1976,10
4/30/1976,April,1976,8.6
4/29/1976,April,1976,8.85
4/28/1976,April,1976,5.55
4/27/1976,April,1976,3.9
4/26/1976,April,1976,3.6
4/25/1976,April,1976,4.7
4/24/1976,April,1976,5.8
4/23/1976,April,1976,6.94
4/22/1976,April,1976,0.8
4/21/1976,April,1976,6.1
4/20/1976,April,1976,13.6
4/19/1976,April,1976,3.05
4/18/1976,April,1976,3.9
4/17/1976,April,1976,11.89
4/16/1976,April,1976,11.39
4/15/1976,April,1976,1.35
4/14/1976,April,1976,1.69
4/13/1976,April,1976,0.84
4/12/1976,April,1976,-0.84
4/11/1976,April,1976,4.45
4/10/1976,April,1976,0.84
4/9/1976,April,1976,3.6
4/8/1976,April,1976,4.45
4/7/1976,April,1976,5
4/6/1976,April,1976,5.25
4/5/1976,April,1976,3.05
4/4/1976,April,1976,3.34
4/3/1976,April,1976,5.85
4/2/1976,April,1976,3.65
4/1/1976,April,1976,1.65
3/31/1976,March,1976,5.8
3/30/1976,March,1976,5.85
3/29/1976,March,1976,2.5
3/28/1976,March,1976,1.4
3/27/1976,March,1976,1.95
3/26/1976,March,1976,5.3
3/25/1976,March,1976,5
3/24/1976,March,1976,3.85
3/23/1976,March,1976,-3.85
3/22/1976,March,1976,0.54
3/21/1976,March,1976,6.95
3/20/1976,March,1976,5
3/19/1976,March,1976,-5
3/18/1976,March,1976,-6.94
3/17/1976,March,1976,-3.6
3/16/1976,March,1976,-4.45
3/15/1976,March,1976,0.8
3/14/1976,March,1976,0.55
3/13/1976,March,1976,0.25
3/12/1976,March,1976,-4.75
3/11/1976,March,1976,-4.45
3/10/1976,March,1976,-5.55
3/9/1976,March,1976,-8.1
3/8/1976,March,1976,-4.45
3/7/1976,March,1976,-2.5
3/6/1976,March,1976,2.8
3/5/1976,March,1976,3.65
3/4/1976,March,1976,-1.69
3/3/1976,March,1976,-5.8
3/2/1976,March,1976,-9.19
3/1/1976,March,1976,-0.25
2/29/1976,February,1976,-1.65
2/28/1976,February,1976,-2.8
2/27/1976,February,1976,3.59
2/26/1976,February,1976,0.29
2/25/1976,February,1976,2.25
2/24/1976,February,1976,-5.25
2/23/1976,February,1976,-2.5
2/22/1976,February,1976,5
2/21/1976,February,1976,-5
2/20/1976,February,1976,-1.95
2/19/1976,February,1976,1.95
2/18/1976,February,1976,-5.55
2/17/1976,February,1976,-5
2/16/1976,February,1976,0.84
2/15/1976,February,1976,-5.8
2/14/1976,February,1976,-5
2/13/1976,February,1976,-1.65
2/12/1976,February,1976,-5.25
2/11/1976,February,1976,1.69
2/10/1976,February,1976,0.25
2/9/1976,February,1976,0
2/8/1976,February,1976,-7.25
2/7/1976,February,1976,-12.5
2/6/1976,February,1976,-12.2
2/5/1976,February,1976,-7.5
2/4/1976,February,1976,-1.4
2/3/1976,February,1976,-4.45
2/2/1976,February,1976,1.69
2/1/1976,February,1976,-1.65
1/31/1976,January,1976,-8.64
1/30/1976,January,1976,1.4
1/29/1976,January,1976,0
1/28/1976,January,1976,5.55
1/27/1976,January,1976,6.4
1/26/1976,January,1976,-4.44
1/25/1976,January,1976,-6.1
1/24/1976,January,1976,-8.35
1/23/1976,January,1976,-10.85
1/22/1976,January,1976,-0.85
1/21/1976,January,1976,-0.25
1/20/1976,January,1976,-6.65
1/19/1976,January,1976,-13.05
1/18/1976,January,1976,-10
1/17/1976,January,1976,1.95
1/16/1976,January,1976,-5.55
1/15/1976,January,1976,-5.6
1/14/1976,January,1976,2.25
1/13/1976,January,1976,-8.85
1/12/1976,January,1976,-15
1/11/1976,January,1976,-15.85
